Date,valor,acc_var,compound,Amount earned
2019-10-01,0.00020872000000000002,714.8458346855681,1659.0504669958436,1001.6204669958437
2019-10-02,0.00020872000000000002,714.9950373081837,1659.3967440093152,1001.9667440093152
2019-10-03,0.00020872000000000002,715.1442710723707,1659.743093297725,1002.313093297725
2019-10-04,0.00020872000000000002,715.117474062514,1660.089514876158,1002.6595148761581
2019-10-07,0.00020872000000000002,714.7386973986781,1660.436008759703,1003.0060087597031
2019-10-08,0.00020872000000000002,714.711915585982,1660.7825749634515,1003.3525749634515
2019-10-09,0.00020872000000000002,714.861090257003,1661.129213502498,1003.6992135024981
2019-10-10,0.00020872000000000002,715.0102960637614,1661.4759243919402,1004.0459243919403
2019-10-11,0.00020872000000000002,714.9835040740531,1661.8227076468795,1004.3927076468796
2019-10-14,0.00020872000000000002,714.7807340715327,1662.1695632824196,1004.7395632824197
2019-10-15,0.00020872000000000002,714.7539506836903,1662.516491313668,1005.086491313668
2019-10-16,0.00020872000000000002,714.903134128277,1662.8634917557351,1005.4334917557352
2019-10-17,0.00020872000000000002,715.0523487104323,1663.2105646237346,1005.7805646237347
2019-10-18,0.00020872000000000002,715.0255551449778,1663.557709932783,1006.127709932783
2019-10-21,0.00020872000000000002,714.6468271678846,1663.9049276980004,1006.4749276980004
2019-10-22,0.00020872000000000002,714.6200487976373,1664.2522179345096,1006.8222179345097
2019-10-23,0.00020872000000000002,714.7692042942225,1664.5995806574372,1007.1695806574372
2019-10-24,0.00020872000000000002,714.9183909225427,1664.947015881912,1007.517015881912
2019-10-25,0.00020872000000000002,714.8916023765912,1665.2945236230669,1007.8645236230669
2019-10-28,0.00020872000000000002,714.5129453503338,1665.6421038960375,1008.2121038960375
2019-10-29,0.00020872000000000002,714.4861719967417,1665.9897567159628,1008.5597567159629
2019-10-30,0.00020872000000000002,714.6352995505608,1666.3374820979845,1008.9074820979846
2019-10-31,0.00018984999999999998,714.7844582302831,1666.685280057248,1009.2552800572481
2019-11-01,0.00018984999999999998,714.7441900400906,1667.001700257667,1009.571700257667
2019-11-04,0.00018984999999999998,714.3521338277008,1667.3181805304607,1009.8881805304608
2019-11-05,0.00018984999999999998,714.3118899929912,1667.6347208870343,1010.2047208870343
2019-11-06,0.00018984999999999998,714.4475021053063,1667.9513213387947,1010.5213213387948
2019-11-07,0.00018984999999999998,714.5831399635808,1668.2679818971508,1010.8379818971508
2019-11-08,0.00018984999999999998,714.54288311488,1668.584702573514,1011.1547025735141
2019-11-11,0.00018984999999999998,714.150937324696,1668.9014833792976,1011.4714833792976
2019-11-12,0.00018984999999999998,714.1107048246197,1669.218324325917,1011.788324325917
2019-11-13,0.00018984999999999998,714.2462787419306,1669.53522542479,1012.1052254247901
2019-11-14,0.00018984999999999998,714.3818783979497,1669.8521866873368,1012.4221866873369
2019-11-18,0.00018984999999999998,713.8142798474394,1670.1692081249794,1012.7392081249794
2019-11-19,0.00018984999999999998,713.774066313342,1670.4862897491416,1013.0562897491417
2019-11-20,0.00018984999999999998,713.9095763198316,1670.8034315712505,1013.3734315712505
2019-11-21,0.00018984999999999998,714.0451120528958,1671.1206336027342,1013.6906336027342
2019-11-22,0.00018984999999999998,714.0048855146059,1671.4378958550235,1014.0078958550235
2019-11-25,0.00018984999999999998,713.6132348304254,1671.7552183395514,1014.3252183395515
2019-11-26,0.00018984999999999998,713.5730326224257,1672.072601067753,1014.6426010677532
2019-11-27,0.00018984999999999998,713.7085044626689,1672.3900440510658,1014.9600440510659
2019-11-28,0.00018984999999999998,713.8440020222412,1672.7075473009288,1015.2775473009289
2019-11-29,0.00018984999999999998,713.8037868137119,1673.025110828784,1015.595110828784
2019-12-02,0.00018984999999999998,713.4122464375217,1673.3427346460744,1015.9127346460745
2019-12-03,0.00018984999999999998,713.3720555524303,1673.660418764247,1016.230418764247
2019-12-04,0.00018984999999999998,713.5074892371769,1673.9781631947492,1016.5481631947492
2019-12-05,0.00018984999999999998,713.6429486340085,1674.2959679490318,1016.8659679490319
2019-12-06,0.00018984999999999998,713.6027447520494,1674.6138330385468,1017.1838330385468
2019-12-09,0.00018984999999999998,713.2113146527803,1674.9317584747491,1017.5017584747492
2019-12-10,0.00018984999999999998,713.1711350874084,1675.2497442690956,1017.8197442690956
2019-12-11,0.00018984999999999998,713.3065306274048,1675.5677904330448,1018.1377904330449
2019-12-12,0.00017089,713.4419518722443,1675.8858969780583,1018.4558969780584
2019-12-13,0.00017089,713.3882357837497,1676.172289118993,1018.742289118993
2019-12-16,0.00017089,712.9834074926794,1676.4587302014804,1019.0287302014805
2019-12-17,0.00017089,712.9297259286608,1676.7452202338843,1019.3152202338844
2019-12-18,0.00017089,713.0515584895246,1677.03175922457,1019.60175922457
2019-12-19,0.00017089,713.1734118703548,1677.3183471819036,1019.8883471819037
2019-12-20,0.00017089,713.1197160006307,1677.6049841142533,1020.1749841142533
2019-12-23,0.00017089,712.7150400871843,1677.8916700299885,1020.4616700299886
2019-12-24,0.00017089,712.661378728941,1678.1784049374799,1020.7484049374799
2019-12-26,0.00017089,712.7831654319519,1678.4651888450994,1021.0351888450995
2019-12-27,0.00017089,712.729498944453,1678.7520217612212,1021.3220217612212
2019-12-30,0.00017089,712.3250444685011,1679.0389036942197,1021.6089036942197
2019-12-31,0.00017089,712.2714124735992,1679.325834652472,1021.895834652472
2020-01-02,0.00017089,712.3931325352768,1679.6128146443552,1022.1828146443553
2020-01-03,0.00017089,712.3394954139243,1679.8998436782497,1022.4698436782497
2020-01-06,0.00017089,711.935262254299,1680.1869217625358,1022.7569217625359
2020-01-07,0.00017089,711.8816596066702,1680.4740489055957,1023.0440489055958
2020-01-08,0.00017089,712.0033130634803,1680.7612251158132,1023.3312251158133
2020-01-09,0.00017089,712.1249873096497,1681.048450401573,1023.6184504015731
2020-01-10,0.00017089,712.0713703773441,1681.3357247712622,1023.9057247712623
2020-01-13,0.00017089,711.667289371335,1681.623048233268,1024.1930482332682
2020-01-14,0.00017089,711.6137068997758,1681.9104207959804,1024.4804207959805
2020-01-15,0.00017089,711.7353145661478,1682.19784246779,1024.7678424677902
2020-01-16,0.00017089,711.8569430140541,1682.485313257089,1025.055313257089
2020-01-17,0.00017089,711.8033462631957,1682.7728331722715,1025.3428331722716
2020-01-20,0.00017089,711.3994173535334,1683.0604022217321,1025.6304022217323
2020-01-21,0.00017089,711.520988399965,1683.3480204138677,1025.918020413868
2020-01-22,0.00017089,711.6425802216726,1683.6356877570763,1026.2056877570762
2020-01-23,0.00017089,711.7641928222065,1683.923404259757,1026.493404259757
2020-01-24,0.00017089,711.7106030546458,1684.211169930311,1026.781169930311
2020-01-27,0.00017089,711.3067267742139,1684.4989847771403,1027.0689847771405
2020-01-28,0.00017089,711.2531714499424,1684.7868488086485,1027.3568488086485
2020-01-29,0.00017089,711.3747175044115,1685.0747620332413,1027.6447620332415
2020-01-30,0.00017089,711.4962843298857,1685.362724459325,1027.932724459325
2020-01-31,0.00017089,711.4427147335467,1685.6507360953076,1028.2207360953075
2020-02-03,0.00017089,711.0389904724026,1685.9387969495988,1028.508796949599
2020-02-04,0.00017089,710.9854553063873,1686.2269070306095,1028.7969070306094
2020-02-05,0.00017089,711.1069556108445,1686.5150663467516,1029.0850663467518
2020-02-06,0.00016136999999999998,711.2284766784887,1686.8032749064396,1029.3732749064397
2020-02-07,0.00016136999999999998,711.168158017268,1687.0754743509112,1029.6454743509112
